workbook_rank,workbook_id,made_person,workbook_title,problem_id,problem_title,answer_num,submit_num,answer_rate
5,459,automata,Python 배우기 (1~50),5717,상근이의 친구들,7556,10163,79.361%
5,459,automata,Python 배우기 (1~50),9610,사분면,5675,9355,66.530%
5,459,automata,Python 배우기 (1~50),8958,OX퀴즈,86266,209618,50.130%
5,459,automata,Python 배우기 (1~50),9506,약수들의 합,9968,20641,54.485%
5,459,automata,Python 배우기 (1~50),10162,전자레인지,16034,31303,60.131%
5,459,automata,Python 배우기 (1~50),10103,주사위 게임,6453,8279,83.925%
5,459,automata,Python 배우기 (1~50),10214,Baseball,6095,13426,50.962%
5,459,automata,Python 배우기 (1~50),11557,Yangjojang of The Year,5441,8184,74.260%
5,459,automata,Python 배우기 (1~50),10757,큰 수 A+B,37290,93482,49.178%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",15610,Abbey Courtyard,1396,2049,75.216%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",16600,Contemporary Art,1279,1601,84.478%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",20353,Atrium,998,1279,85.154%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",9501,꿍의 우주여행,1505,2035,80.524%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",10180,Ship Selection,451,509,95.148%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",4635,Speed Limit,576,717,84.334%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",14541,Speed Limit,381,553,81.935%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",8371,Dyslexia,372,451,88.995%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",8387,Dyslexia,301,597,54.727%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1837,암호제작,2711,13903,27.420%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2061,좋은 암호,1174,3437,44.487%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2309,일곱 난쟁이,34857,118882,41.897%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",3040,백설 공주와 일곱 난쟁이,8405,15170,69.041%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",9506,약수들의 합,9968,20641,54.485%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",10181,Federation Favorites,370,451,87.678%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1251,단어 나누기,3258,9083,46.239%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2993,세 부분,665,1436,56.452%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1890,점프,10174,42901,30.104%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",4620,Pascal's Travels,165,341,54.455%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",3372,보드 점프,379,1699,33.510%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1011,Fly me to the Alpha Centauri,21478,90888,31.195%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1669,멍멍이 쓰다듬기,819,2866,37.126%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",4395,Steps,211,521,55.236%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1684,같은 나머지,340,1010,45.760%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",17433,신비로운 수,190,525,48.593%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1132,합,923,3641,31.795%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1339,단어 수학,10140,29322,45.361%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1013,Contact,3873,13607,36.493%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2671,잠수함식별,2042,6923,40.492%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",6493,Slurpys,67,158,54.472%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",14906,스러피,158,581,39.109%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",4179,불!,6020,40379,20.821%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",5427,불,6052,34714,24.319%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2266,금고 테스트,392,1876,32.370%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2695,공,107,236,65.244%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",4342,유클리드 게임,301,1354,32.366%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",13343,Block Game,147,239,73.500%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1081,합,777,3722,40.702%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",5425,자리합,292,1158,41.301%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",12704,Cheating a Boolean Tree (Large),33,41,86.842%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",12900,Cheating a Boolean Tree,37,79,48.684%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",6091,핑크 플로이드,336,744,54.545%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",16393,Lost Map,100,282,64.103%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",10982,행운쿠키 제작소,308,1311,35.160%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",17528,Two Machines,413,1413,47.146%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1539,이진 검색 트리,244,1449,33.795%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2957,이진 탐색 트리,780,6832,24.809%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",8096,Monochromatic Triangles,92,177,88.462%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",8907,네온 사인,339,1103,45.935%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",17275,부족 전쟁,50,166,41.667%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2191,들쥐의 탈출,475,1985,33.760%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",4376,Gopher II,89,499,21.292%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1648,격자판 채우기,1084,2583,55.905%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",6569,몬드리안의 꿈,196,530,44.647%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2867,수열의 값,163,507,45.658%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",16909,카드 구매하기 3,204,675,46.469%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",13034,다각형 게임,406,832,64.342%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",16187,Game on Plane,175,540,42.271%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1772,정원 정리,89,273,59.333%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2197,분해 반응,130,412,44.369%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2337,트리 자르기,114,303,45.783%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",17685,Worst Reporter 3,32,40,88.889%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",15968,물병 잡기,59,500,31.551%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2906,폭발 사고,39,109,48.148%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",15245,Boom!,10,18,83.333%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",10454,세 네모,67,385,24.723%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",13855,Three Squares,30,81,42.254%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",14884,ACG,20,93,30.769%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",18289,팀 연습 더,48,100,66.667%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",3683,고양이와 개,318,1050,36.510%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",14498,학급비 낭비하기,101,297,44.298%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",12999,화려한 마을3,261,541,62.440%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",13548,수열과 쿼리 6,823,3253,34.008%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",8186,Beads,20,93,23.529%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",15642,Thinking Station,16,72,25.806%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2373,Fibonacci Game,298,656,55.597%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2862,수학 게임,378,971,49.737%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",12728,n제곱 계산,587,2034,38.720%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",12925,Numbers,413,907,66.506%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",2595,배수,76,407,28.571%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",5062,Different Digits,36,59,69.231%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",7784,서로 다른 숫자,38,163,34.862%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",1557,제곱 ㄴㄴ,1162,4713,36.901%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",8464,Non-Squarefree Numbers,461,1971,29.627%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",11932,트리와 K번째 수,308,1991,23.002%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",13517,트리와 쿼리 8,159,497,42.742%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",17743,Collecting Images is Fun,23,29,85.185%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",16332,Matrix Queries,34,84,52.308%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",13854,트리와 소수,98,604,26.203%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",14176,트리와 소수,67,293,34.896%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",11934,Fortune Telling 2,101,250,46.759%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",17274,카드 공장 (Large),108,578,35.410%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",17345,Maximum Profit,33,39,94.286%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",12936,영웅은 죽지 않아요,44,137,42.308%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",12898,Selling RNA Strands,49,144,41.525%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",16780,Selling RNA Strands,42,87,55.263%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",17476,수열과 쿼리 28,189,1223,25.890%
6,2305,jh05013,"Hi, so to me seems like a notorious coincidence.",18702,Array Queries,72,1071,9.290%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),23971,ZOAC 4,1277,2782,52.165%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),5073,삼각형과 세 변,6384,14028,50.727%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),2292,벌집,58185,152446,44.529%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),1157,단어 공부,74383,234751,39.625%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),11723,집합,18341,82611,29.223%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),9655,돌 게임,12525,22071,67.360%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),10431,줄세우기,902,1961,54.634%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),8979,올림픽,6253,20582,38.214%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),7568,덩치,41747,89136,55.938%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),4659,비밀번호 발음하기,3008,7872,49.637%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),25757,임스와 함께하는 미니게임,696,1181,70.588%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),20125,쿠키의 신체 측정,593,1058,66.779%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),1205,등수 구하기,3175,16217,24.747%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),1244,스위치 켜고 끄기,8062,50313,19.871%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),9017,크로스 컨트리,241,877,38.193%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),17266,어두운 굴다리,1111,3656,40.022%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),2164,카드2,36172,88010,50.958%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),13305,주유소,16203,53638,38.164%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),20920,영단어 암기는 괴로워,2415,6922,45.886%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),2512,예산,12260,46287,34.937%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),21921,블로그,2052,6248,40.062%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),1515,수 이어 쓰기,534,1608,43.415%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),19941,햄버거 분배,3225,8449,49.418%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),17484,진우의 달 여행 (Small),636,1341,59.108%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),2607,비슷한 단어,2704,13396,27.679%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),3758,KCPC,982,2668,47.463%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),20310,타노스,674,1741,49.269%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),19637,IF문 좀 대신 써줘,1329,5028,35.205%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),22233,가희와 키워드,846,2945,37.285%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),1927,최소 힙,24451,65534,49.071%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),20006,랭킹전 대기열,493,1717,35.265%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),11501,주식,3978,14790,34.026%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),1406,에디터,18402,99516,26.540%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),2304,창고 다각형,4203,12925,41.651%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),2075,N번째 큰 수,6802,23485,39.117%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),1138,한 줄로 서기,5613,11468,59.435%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),1260,DFS와 BFS,53670,237764,36.876%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),14940,쉬운 최단거리,2861,8741,38.377%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),20922,겹치는 건 싫어,1809,6869,34.017%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),15989,"1, 2, 3 더하기 4",2993,5906,64.910%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),1446,지름길,2732,6780,52.711%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),17615,볼 모으기,1715,5615,40.249%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),2531,회전 초밥,4320,16399,37.604%
7,8708,ses9928,IT기업 및 대기업 계열사 코테보면서 비슷했던 문제들(지속적으로 업데이트 중),1522,문자열 교환,580,1342,54.409%
